,amount,dot,from.karura,from.kintsugi,from.kusama,from.moonriver,fromChain,from_id,kbtc,kint,ksm,timestamp,to.karura,to.kintsugi,to.kusama,to.moonriver,toChain,to_id,token,last_seen,label_from_id,label_to_id
3412,10000000000000,,oiX1upbDvgiSTp6itwaPErAv6YZQYiFunDEkrGR45bd7CaU,a3adPv7McJ11sBVApm9ZcR52wpQAKBLFjd2n9E6DH1cBkccMg,CzZTxaAvBSMW7PKHhfS7qFd3Bgo5Sw8n8tT4kQcGx2hRCe1,0x127cd79f51dc714517f3d14035ebccd6c5e76099,2092,a3adPv7McJ11sBVApm9ZcR52wpQAKBLFjd2n9E6DH1cBkccMg,,10.0,,2022-03-27T16:55:12.407000Z,sxuzcotZ3e7XqPbkbMscUf132KUGmeKYpzUW3domLBCptv3,a3esntpLud7yGGrkKnqyueJqmwKwE3ZBoG5ZNyHafirmLLDD3,HExSfZUFJPkbUxpKQ5jM54TA7ThwfsCRBfgowmzzCcH8rV2,0xce688fc41b79fb77cb76fb908861a703dd7b4ac8,2092,a3esntpLud7yGGrkKnqyueJqmwKwE3ZBoG5ZNyHafirmLLDD3,KINT,2022-03-27T16:55:12.407000Z,Top Issuer/Selfish/Top 20 Vault/Self Issuer/Daddy of 957PB/Daddy of LLDD3/Likely Vault Owner/K>50/Top KINT Mover/Top KBTC Mover,Top Redeemer/Top Issuer/Selfish/Top 20 Vault/Self Issuer/LLDD3/Daddy of 9v6eN/Likely Vault Owner/K>50/Top KINT Mover
3413,29900000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,29.9,,2022-03-27T16:48:54.248000Z,oiX1upbDvgiSTp6itwaPErAv6YZQYiFunDEkrGR45bd7CaU,a3adPv7McJ11sBVApm9ZcR52wpQAKBLFjd2n9E6DH1cBkccMg,CzZTxaAvBSMW7PKHhfS7qFd3Bgo5Sw8n8tT4kQcGx2hRCe1,0x127cd79f51dc714517f3d14035ebccd6c5e76099,2092,a3adPv7McJ11sBVApm9ZcR52wpQAKBLFjd2n9E6DH1cBkccMg,KINT,2022-03-27T16:48:54.248000Z,shenanigans/Top KINT Mover,Top Issuer/Selfish/Top 20 Vault/Self Issuer/Daddy of 957PB/Daddy of LLDD3/Likely Vault Owner/K>50/Top KINT Mover/Top KBTC Mover
3414,227331592000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,227.331592,,2022-03-27T16:39:54.725000Z,raAdnAUJyKrRzHDAft5TJZMD3R1p3tUdaBE8M8o6w1Fyvrx,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,FrD5pv41E5VVdrRjUbwBtxoL8ZFUx7MVvrSSFGzKoSLHrEd,0x90d2f8075df71aca92d27741368994aeb221c057,2092,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,KINT,2022-03-27T16:39:54.725000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top Issuer/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink
3415,441156188000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,441.156188,,2022-03-27T15:52:13.018000Z,raAdnAUJyKrRzHDAft5TJZMD3R1p3tUdaBE8M8o6w1Fyvrx,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,FrD5pv41E5VVdrRjUbwBtxoL8ZFUx7MVvrSSFGzKoSLHrEd,0x90d2f8075df71aca92d27741368994aeb221c057,2092,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,KINT,2022-03-27T15:52:13.018000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top Issuer/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink
3416,61247347000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,61.247347,,2022-03-27T15:29:18.379000Z,rq4pYjuw48o6ijsetacUyoHu5TbtGZPqro2iddKfXQDX1EG,a3djwikGw18Twqk6bh9CeWoz4oP5Mf46sZ7MwBsaBd3zM2d1k,G77GbVVdJtSANK6DhJUDaCk2AbqZAnGiDUF2XmWtPqHqENU,0x9c3013bedba629d9e192170d319e16f30150eb73,2092,a3djwikGw18Twqk6bh9CeWoz4oP5Mf46sZ7MwBsaBd3zM2d1k,KINT,2022-03-27T15:29:18.379000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Mover/Top KINT Sink
3417,39516100000000,,sF3u1qFK1GLVECce9eMac8A6mN4ND5V3tDwQ3PovGwqUWHy,a3e9voDNGP5bVEFZLgQGPcSJw14yp8zcxm8nqsHLfsoXxz3Mw,GX6M4aq1G1yYsmqCxNDKCXcDrWJ37JMvEu9hwY199NuneP2,0xae7adc1c29c19cad71d616863cfa7bdc090f80c0,2092,a3e9voDNGP5bVEFZLgQGPcSJw14yp8zcxm8nqsHLfsoXxz3Mw,,39.5161,,2022-03-27T14:04:36.692000Z,sFqn4WswrRhy355EKWAoBBHvRQoX6Bw3Qr6LTGz7uju4Cap,a3eAigG3u1vkri4RoGa8Cq1N4pj2ZHsjQkfQzohDr5SL2ZWt1,GXtE7GTe7BM2geHo8E2Xmak3WZ3BzQoumXJeMRBLnAyNA3q,0xaf154e570c2205db98432107c16630565719be76,2092,a3eAigG3u1vkri4RoGa8Cq1N4pj2ZHsjQkfQzohDr5SL2ZWt1,KINT,2022-03-27T14:04:36.692000Z,,
3418,1000000000000,,sF3u1qFK1GLVECce9eMac8A6mN4ND5V3tDwQ3PovGwqUWHy,a3e9voDNGP5bVEFZLgQGPcSJw14yp8zcxm8nqsHLfsoXxz3Mw,GX6M4aq1G1yYsmqCxNDKCXcDrWJ37JMvEu9hwY199NuneP2,0xae7adc1c29c19cad71d616863cfa7bdc090f80c0,2092,a3e9voDNGP5bVEFZLgQGPcSJw14yp8zcxm8nqsHLfsoXxz3Mw,,1.0,,2022-03-27T13:44:48.322000Z,sFqn4WswrRhy355EKWAoBBHvRQoX6Bw3Qr6LTGz7uju4Cap,a3eAigG3u1vkri4RoGa8Cq1N4pj2ZHsjQkfQzohDr5SL2ZWt1,GXtE7GTe7BM2geHo8E2Xmak3WZ3BzQoumXJeMRBLnAyNA3q,0xaf154e570c2205db98432107c16630565719be76,2092,a3eAigG3u1vkri4RoGa8Cq1N4pj2ZHsjQkfQzohDr5SL2ZWt1,KINT,2022-03-27T13:44:48.322000Z,,
3419,2,,sF3u1qFK1GLVECce9eMac8A6mN4ND5V3tDwQ3PovGwqUWHy,a3e9voDNGP5bVEFZLgQGPcSJw14yp8zcxm8nqsHLfsoXxz3Mw,GX6M4aq1G1yYsmqCxNDKCXcDrWJ37JMvEu9hwY199NuneP2,0xae7adc1c29c19cad71d616863cfa7bdc090f80c0,2092,a3e9voDNGP5bVEFZLgQGPcSJw14yp8zcxm8nqsHLfsoXxz3Mw,,2e-12,,2022-03-27T13:39:54.367000Z,sFqn4WswrRhy355EKWAoBBHvRQoX6Bw3Qr6LTGz7uju4Cap,a3eAigG3u1vkri4RoGa8Cq1N4pj2ZHsjQkfQzohDr5SL2ZWt1,GXtE7GTe7BM2geHo8E2Xmak3WZ3BzQoumXJeMRBLnAyNA3q,0xaf154e570c2205db98432107c16630565719be76,2092,a3eAigG3u1vkri4RoGa8Cq1N4pj2ZHsjQkfQzohDr5SL2ZWt1,KINT,2022-03-27T13:39:54.367000Z,,
3420,1,,sF3u1qFK1GLVECce9eMac8A6mN4ND5V3tDwQ3PovGwqUWHy,a3e9voDNGP5bVEFZLgQGPcSJw14yp8zcxm8nqsHLfsoXxz3Mw,GX6M4aq1G1yYsmqCxNDKCXcDrWJ37JMvEu9hwY199NuneP2,0xae7adc1c29c19cad71d616863cfa7bdc090f80c0,2092,a3e9voDNGP5bVEFZLgQGPcSJw14yp8zcxm8nqsHLfsoXxz3Mw,,1e-12,,2022-03-27T13:33:36.741000Z,sFqn4WswrRhy355EKWAoBBHvRQoX6Bw3Qr6LTGz7uju4Cap,a3eAigG3u1vkri4RoGa8Cq1N4pj2ZHsjQkfQzohDr5SL2ZWt1,GXtE7GTe7BM2geHo8E2Xmak3WZ3BzQoumXJeMRBLnAyNA3q,0xaf154e570c2205db98432107c16630565719be76,2092,a3eAigG3u1vkri4RoGa8Cq1N4pj2ZHsjQkfQzohDr5SL2ZWt1,KINT,2022-03-27T13:33:36.741000Z,,
3421,3330000000000,,tvPFWyVqvkiDF5CgFHrtu9U4qbzHEjHSWotukSddwjm9ejv,a3fqG9iWWv15rxGRviVutvjLEy9Dk42Gm9mNoNzPVbUKtfKWP,JCRhZj5YBWMGteRF41idVYvBvkDx8xAJsV7DeaprpAqTu6c,0xf8b6d04da18ea7ce38f0de07999adfae8aa86a0c,2092,a3fqG9iWWv15rxGRviVutvjLEy9Dk42Gm9mNoNzPVbUKtfKWP,,3.33,,2022-03-27T13:02:30.196000Z,qkvKLU3sQm6yqEoLep96w4UL1WKbdgVhGp3fWtVrz8nwagY,a3cfoDY14wV6FirbXNuSB8mFFEK85NRDyQXNx8kqMpWivTHMP,F2xmPDdZfWk3Up1uTXzqXTvT6eZGXuNZdVFyR2h5rZsFkb7,0x6cca3c79710ddc2184f94543392d0fe32dd1812c,2092,a3cfoDY14wV6FirbXNuSB8mFFEK85NRDyQXNx8kqMpWivTHMP,KINT,2022-03-27T13:02:30.196000Z,Top KINT Mover,Top KINT Mover/Top KINT Sink
3422,3330000000000,,rSVYpPwybbC1AcuWubxLZrjVgSJNuVmyZE92CTEnWjiA58a,a3dMNT1vy3fvLkBydZADzNQ3WPz449h3Fgoo3VSQ6k3Kqfchm,FiXzs9XfrLq4pC85iKp5AGBcmaY3oiequuML6bS1PAnUCGC,0x8af8ad67c36c8968fb6d743ff3ccc0ba5ffcaf41,2092,a3dMNT1vy3fvLkBydZADzNQ3WPz449h3Fgoo3VSQ6k3Kqfchm,,3.33,,2022-03-27T12:59:24.274000Z,qkvKLU3sQm6yqEoLep96w4UL1WKbdgVhGp3fWtVrz8nwagY,a3cfoDY14wV6FirbXNuSB8mFFEK85NRDyQXNx8kqMpWivTHMP,F2xmPDdZfWk3Up1uTXzqXTvT6eZGXuNZdVFyR2h5rZsFkb7,0x6cca3c79710ddc2184f94543392d0fe32dd1812c,2092,a3cfoDY14wV6FirbXNuSB8mFFEK85NRDyQXNx8kqMpWivTHMP,KINT,2022-03-27T12:59:24.274000Z,Top KINT Mover,Top KINT Mover/Top KINT Sink
3423,2000000,,u4dDXkVvTdhnrA4CTiYZEjjHBCwaaXDjrUSYKJ8PWEMnttJ,a3fyW7jHWzXxrXsWnEiLab4vWBUphMN4hT73M1ZEzM2pVJNx9,JLffaW5ciPLrVjGmGSQHq9BQGMBFUk6cD9erDSKcNfS6qUE,0xfeffca317c926bb877dd14afb80aff21bbf063d2,2092,a3fyW7jHWzXxrXsWnEiLab4vWBUphMN4hT73M1ZEzM2pVJNx9,,,2e-06,2022-03-27T12:42:30.640000Z,tpHiB1RY82u8KRYqJwRdaJcaDqJP1Zmr5Up46ZFFyDqz75W,a3fjAcNYScCN3sLnGsZZTfQVPUXT49o7FZL3iXLW7DVoyVbtL,J6LADm1ENnYBxzmQ7fHNAi4hJyY3uneiSA2MzhSUqevJDrp,0xf410b0c7c47a272c1e62d8ed3303d61c675a0f8a,2092,a3fjAcNYScCN3sLnGsZZTfQVPUXT49o7FZL3iXLW7DVoyVbtL,KSM,2022-03-27T12:42:30.640000Z,Top KSM Mover/Top KBTC Sink,Social/Top KSM Sink/Top KBTC Mover
3424,1874000000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,1.874,,2022-03-27T12:22:48.500000Z,rnzBHbsY2uyi2GLHtyqDs3PfvV38khwhKQingALCMDtBJS5,a3dhs5V8tc7F8T3d4L9bsFhEAaE6nuYFRQZydFv7C9sp1gnWT,G52dLMTEHfcmfqYrhhgxTSqo1dGoevpZg5w6aJXRDexVHFY,0x9a99f560a13c2699c956cca6399d11fcf8b7c0a5,2092,a3dhs5V8tc7F8T3d4L9bsFhEAaE6nuYFRQZydFv7C9sp1gnWT,KINT,2022-03-27T12:22:48.500000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
3425,41500000000000,,qiKYPmt1XQe9kG6Dy545Uc9omSmzaDfSGWWLHUheFrbGz2e,a3cdCSbJu5bjntmcpGDh67Jnvi54XmMm99X5QoXRZbnSinCyH,EzMzSXThnAHDPqJnmnup51bvrb1fUSYJdBieBcts8Hfam1c,0x6aceaec82c6ce9edbe3603268f10e6c52d79ce6c,2092,a3cdCSbJu5bjntmcpGDh67Jnvi54XmMm99X5QoXRZbnSinCyH,,41.5,,2022-03-27T11:04:12.799000Z,pW48oLFaxf3GPc2AULsoKpxqtPMBgwnQ1WA9GqkCHXJue3B,a3bQw2zsGf2zC1QxkCixuqA1jkC16xUVG7G54cWnc9p7SR9iz,Dn6ar5qHDQgL3BEjH4jXvEQxyXarbAfGNBNTAywR9xPDfxK,0x3537a3fb9b0d8ab7de91e87da612c149384f3d63,2092,a3bQw2zsGf2zC1QxkCixuqA1jkC16xUVG7G54cWnc9p7SR9iz,KINT,2022-03-27T11:04:12.799000Z,Top KINT Mover,Top KINT Mover/Top KINT Sink
3426,157959980000000,,pqkAMaENhqLR9uRG3s6T93fFuCZv57RHhnh5iB8Nvkfz3jW,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,E7ncQKp4xayUoUdpraxBjT7NzLoayLJA4TuPcKKboBkJ5GH,0x443c0ba8f048601bd709b475301f520071887f9f,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,,157.95998,,2022-03-27T10:19:36.363000Z,qtRgxP95ckTNHrCzPJFhuArMVtaLKyR51DtKDS4hfpj6w5n,a3coJb9vA9h5c7KCw2dvHjjMdFoWL77WtnFnnnTNvfCQrcY6z,FAU918imsW6RwRRZC27SVaJUb2p1ECHwMu6d7aFvYFoR8cZ,0x7283d4df6049e622dc6166b7f5677ba0c434f233,2092,a3coJb9vA9h5c7KCw2dvHjjMdFoWL77WtnFnnnTNvfCQrcY6z,KINT,2022-03-27T10:19:36.363000Z,shenanigans/Top KINT Mover/Top KINT Sink,Top KINT Mover/Top KINT Sink
3427,30000000000,,rFLG6upFjTkjSgCPLX41Rt8ZAbcgR1YchpeUT5sZULiTcuY,a3dADAJSqKonuUU2vRb963G4uTUDNTCZ2KxPYwh2jWzvqy4vG,FXNi9fPwzDPo6FQx9Euk2HagFjrMKERV4VrnME4nLmnmjmT,0x8275b6088d0433fbd1034159b737652750904321,2092,a3dADAJSqKonuUU2vRb963G4uTUDNTCZ2KxPYwh2jWzvqy4vG,,0.03,,2022-03-27T10:13:12.318000Z,oKJFpt8Jinm3ZYd5KiZLzQPvxYBSJhYgWzRHhHh3uCe5cqS,a3aEBA2R9No7unauM7aLbNpbAqG9wD6F2PmZKkwEZ1Rnmam66,CbLhsdhzyYQ7D7qe8SR5aor43gR7CvRYsfdbbRtGmdiPX1J,0x00c73e6238f92800c97b4994d420c93e61b33302,2092,a3aEBA2R9No7unauM7aLbNpbAqG9wD6F2PmZKkwEZ1Rnmam66,KINT,2022-03-27T10:13:12.318000Z,,
3428,413560000000,,pqkAMaENhqLR9uRG3s6T93fFuCZv57RHhnh5iB8Nvkfz3jW,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,E7ncQKp4xayUoUdpraxBjT7NzLoayLJA4TuPcKKboBkJ5GH,0x443c0ba8f048601bd709b475301f520071887f9f,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,,0.41356,,2022-03-27T09:55:24.574000Z,rFLG6upFjTkjSgCPLX41Rt8ZAbcgR1YchpeUT5sZULiTcuY,a3dADAJSqKonuUU2vRb963G4uTUDNTCZ2KxPYwh2jWzvqy4vG,FXNi9fPwzDPo6FQx9Euk2HagFjrMKERV4VrnME4nLmnmjmT,0x8275b6088d0433fbd1034159b737652750904321,2092,a3dADAJSqKonuUU2vRb963G4uTUDNTCZ2KxPYwh2jWzvqy4vG,KINT,2022-03-27T09:55:24.574000Z,shenanigans/Top KINT Mover/Top KINT Sink,
3429,1900000000000,,qMTiTEzvEa9eftMxVLJ3YBLrMetovcbcDMnY3SnF7dyZ113,a3cGLcen1zJuJPhF5zjxL5NN7kfGeaiA5KTvh1HPeCeE74WK9,EdWAVzacVKniKTaXJ49n8anySo8UpqUUa2zqwayTz53sHyv,0x5ae60b23f51ece02be880b2c4197269c03b59d3c,2092,a3cGLcen1zJuJPhF5zjxL5NN7kfGeaiA5KTvh1HPeCeE74WK9,,1.9,,2022-03-27T09:48:36.277000Z,s7SHji4hJqEirXE4bChMWKwxrK3sPJobWUdXAmyjFmVJXnL,a3e2KBwF5mPAPTssx6qpjPLWis9voeArHJm3XzQiqgnMcp82n,GPUjnTePZasnW6SdPvZ66jQ5wTHYHXgTs9qq4vAx8CZcYT8,0xa8ac462180edda02914d794c8043fb7cea1d30ef,2092,a3e2KBwF5mPAPTssx6qpjPLWis9voeArHJm3XzQiqgnMcp82n,KINT,2022-03-27T09:48:36.277000Z,,
3430,16805970000000,,pqkAMaENhqLR9uRG3s6T93fFuCZv57RHhnh5iB8Nvkfz3jW,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,E7ncQKp4xayUoUdpraxBjT7NzLoayLJA4TuPcKKboBkJ5GH,0x443c0ba8f048601bd709b475301f520071887f9f,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,,16.80597,,2022-03-27T08:16:30.481000Z,t3fvwpgmnAMbizZUWSwELgWpfKSFtj68Z4EPMqKeMYG54yR,a3exYq9MhqrVWLkMHWm4yGAsHixwC2gGZqod8rbnBbt8PaaKN,HKiNzaGU2uzfNZn3KAnxw5xwkTfvnwxzujShFyWsDyLPFiZ,0xd20972809cf382a9a9a3cd57bdde9614778ee215,2092,a3exYq9MhqrVWLkMHWm4yGAsHixwC2gGZqod8rbnBbt8PaaKN,KINT,2022-03-27T08:16:30.481000Z,shenanigans/Top KINT Mover/Top KINT Sink,
3431,600143500000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,600.1435,,2022-03-27T06:43:18.550000Z,tBrEYj76g3CUXyJ91tmP7sbx5PhkgsnMGfrCUYkxeoyJoW5,a3f6j8kG8AkNMDZL2BGWoQx4NrP1TXURG4XEkfiVcvBQ6pHmS,HTtgbUgnvnqYBYWhpcd7iH45AXwRb6fDdM4WNgxBXF3cwbh,0xd846185949d75adf6fb375720ea06cb61ddeb73f,2092,a3f6j8kG8AkNMDZL2BGWoQx4NrP1TXURG4XEkfiVcvBQ6pHmS,KINT,2022-03-27T06:43:18.550000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Sink
3432,134710000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,134.71,,2022-03-27T05:41:42.262000Z,tLQib5uMkL1F2pmSX8HmfifaJMCjH7c3PpGXrhrn9xWPjNj,a3fFHcncvRpf9z4BVUmkKoVuSUbxxW4f5kePB16eijgYduBMg,HcTAdqV415eJgPz1Kr9WG87hPVSQBLUukVUqkr412PahgwU,0xdecd684cb27c2ac067ca0e7ed971306b2454c348,2092,a3fFHcncvRpf9z4BVUmkKoVuSUbxxW4f5kePB16eijgYduBMg,KINT,2022-03-27T05:41:42.262000Z,shenanigans/Top KINT Mover,Top KINT Mover/Top KINT Sink
3433,10000,,t1AAzJA2xRfEZzW3K8jfxxTEVfQQjQfi55N2kygzbzDWR7o,a3ev35BqB72koybME5Zkmho9E8oHABWx9RKeGVzvYx8aM1cho,HHCd33jjDBJJDZic7rbQZMuMaoe5ddYaRkaLf7tDURHpE56,0xd01ec8518f4e2a34834d5d62d8091e8aee663e44,2092,a3ev35BqB72koybME5Zkmho9E8oHABWx9RKeGVzvYx8aM1cho,0.0001,,,2022-03-27T04:32:42.240000Z,qcmKiyA9bXaBrghd9fDGVQ2UfPiV269yT2nYsocyfAPoWRC,a3cXeDvWBDfrivt3RfQHFJKaoNy1UFoddghbh27kUwBkXJttv,EtommijqrHDFWFvBxP515oUbkXx9vK2qohzrmwpCXbU7Yx2,0x6691ffb1fea3613197fdf95dc2d850f7ce48d2bb,2092,a3cXeDvWBDfrivt3RfQHFJKaoNy1UFoddghbh27kUwBkXJttv,KBTC,2022-03-27T04:32:42.240000Z,K>50/Top KINT Sink/Top KSM Mover/Top KBTC Mover,Top KBTC Sink
3434,83860000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,83.86,,2022-03-27T03:54:00.373000Z,tLQib5uMkL1F2pmSX8HmfifaJMCjH7c3PpGXrhrn9xWPjNj,a3fFHcncvRpf9z4BVUmkKoVuSUbxxW4f5kePB16eijgYduBMg,HcTAdqV415eJgPz1Kr9WG87hPVSQBLUukVUqkr412PahgwU,0xdecd684cb27c2ac067ca0e7ed971306b2454c348,2092,a3fFHcncvRpf9z4BVUmkKoVuSUbxxW4f5kePB16eijgYduBMg,KINT,2022-03-27T03:54:00.373000Z,shenanigans/Top KINT Mover,Top KINT Mover/Top KINT Sink
3435,790870000000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,790.87,,2022-03-27T03:31:00.354000Z,tBrEYj76g3CUXyJ91tmP7sbx5PhkgsnMGfrCUYkxeoyJoW5,a3f6j8kG8AkNMDZL2BGWoQx4NrP1TXURG4XEkfiVcvBQ6pHmS,HTtgbUgnvnqYBYWhpcd7iH45AXwRb6fDdM4WNgxBXF3cwbh,0xd846185949d75adf6fb375720ea06cb61ddeb73f,2092,a3f6j8kG8AkNMDZL2BGWoQx4NrP1TXURG4XEkfiVcvBQ6pHmS,KINT,2022-03-27T03:31:00.354000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Sink
3436,144114963000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,144.114963,,2022-03-27T02:12:42.644000Z,raAdnAUJyKrRzHDAft5TJZMD3R1p3tUdaBE8M8o6w1Fyvrx,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,FrD5pv41E5VVdrRjUbwBtxoL8ZFUx7MVvrSSFGzKoSLHrEd,0x90d2f8075df71aca92d27741368994aeb221c057,2092,a3dV3XyhVP3f1B1dwCvW7V8k87M2maqRxLpk8bb5f4TbPVSFD,KINT,2022-03-27T02:12:42.644000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top Issuer/Top KINT Mover/Top KINT Sink/Top KBTC Mover/Top KBTC Sink
3437,19800000000000,,pqkAMaENhqLR9uRG3s6T93fFuCZv57RHhnh5iB8Nvkfz3jW,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,E7ncQKp4xayUoUdpraxBjT7NzLoayLJA4TuPcKKboBkJ5GH,0x443c0ba8f048601bd709b475301f520071887f9f,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,,19.8,,2022-03-27T00:13:30.569000Z,sRcJjN5zLD53cwuLAMCPFUftqes69GEAiwywBNV5B89myGt,a3eLVCvu74QYDneJdNQyER5fSo9GcrvohsyWtQRKM2hiHHLCS,Ghekn7fgaxi7GX7ty547qt81vo6m3V735dCF5WgJ3ZE5vfb,0xb6886973c891bf20892bfe376d58c89e42f42163,2092,a3eLVCvu74QYDneJdNQyER5fSo9GcrvohsyWtQRKM2hiHHLCS,KINT,2022-03-27T00:13:30.569000Z,shenanigans/Top KINT Mover/Top KINT Sink,
